mean,std,variance,max,min,median,skewness,kurtosis,psd_mean,dom_freq_1,dom_freq_2,dom_freq_3,rms,peak_to_peak,entropy,date
0.0035268234715738166,0.9977717934350185,0.9955485517745334,3.8264708560987226,-3.373810347026784,-0.052606582453612556,0.17298537573604472,0.9865197694218302,1306.1665115017804,0.30557677616501144,0.22918258212375858,0.15278838808250572,0.9977780265461518,7.200281203125506,5.728626346832703,2025-06-28_04-25-28
0.019319038693378327,0.882037146397024,0.7779895276242053,5.412406872402742,-1.7636278813264206,-0.09273146765136657,1.3576818094886522,4.887982629177941,961.5997360991153,0.16220600162206,0.32441200324412,0.24330900243309,0.8822486910617898,7.176034753729162,5.466575710491617,2025-06-29_04-07-02
-0.019467643176770588,0.7894042758044897,0.6231591106584108,6.550990747951843,-2.3202227377414615,-0.07603676129979246,1.8059875901182525,12.211751061186076,791.4139507437201,0.3943217665615142,6.7034700315457405,1.7350157728706623,0.789644286871797,8.871213485693305,4.971178096547175,2025-06-30_04-21-10
0.023482825419379464,0.691479720994922,0.4781442045472152,2.8163424119610765,-1.7620468013036563,-0.04544606136210874,0.640338521032766,1.2183199399595237,613.939709132383,0.546448087431694,0.156128024980484,0.234192037470726,0.6918783474259708,4.578389213264733,5.837457932696454,2025-07-01_04-12-53
-0.016863589982296628,0.6706512707696306,0.44977312698492045,4.844748242599811,-2.6105407821880253,-0.020884487261334187,1.0574491652629747,8.790205057478142,482.1605827498035,0.3741814780168382,0.28063610851262866,0.1870907390084191,0.6708632555536274,7.455289024787836,4.969148012443164,2025-07-02_03-45-23
-0.03742828852206667,0.8755869521398436,0.7666525107575408,4.685178820018966,-2.062754962958217,-0.07845542914580181,0.8915744131763791,2.5786118284106667,1160.7164608326295,4.698874917273329,4.632693580410324,0.3309066843150232,0.8763865514367686,6.747933782977183,5.610278529384448,2025-07-03_04-27-06
-0.03006132391182414,0.8719624857151372,0.7603185764945208,4.6683366156384825,-2.4911052908995606,-0.04365823574980877,0.4977114145777915,1.8974791703140683,1339.6830613676107,0.22727272727272727,0.17045454545454544,0.11363636363636363,0.8724805210947991,7.159441906538043,5.56308754843129,2025-07-07_04-06-26
-0.009331125237193807,0.7596071621997523,0.5770030408651609,3.1873591583791163,-2.132683275486728,-0.049537650296518625,0.36934046334987025,0.7738962767171689,843.5798089821735,1.5753424657534245,0.136986301369863,0.2054794520547945,0.7596644724898967,5.3200424338658445,5.7775572962592685,2025-07-09_04-13-28
-0.02495056784172834,0.8757339836047118,0.7669100100401777,4.932608497567875,-2.8836726361117613,-0.08236462201321029,0.5784031008418579,2.6612678152891283,1332.8913288287267,0.3456221198156682,0.1728110599078341,0.1152073732718894,0.8760893452586913,7.816281133679636,5.422366390231792,2025-07-12_04-23-40
-0.027725692646137067,0.8442665792945047,0.7127860569136442,4.092029584230899,-3.010772812824378,-0.07400801010691789,0.5033584854261922,2.762526536084125,986.4973591581257,1.2301013024602026,0.1447178002894356,0.5065123010130246,0.8447217121314878,7.102802397055277,5.479561070169581,2025-07-13_04-18-08
0.056321151947606514,0.7464938855012263,0.5572531210907179,4.079524450623725,-2.3068544665950785,-0.03499816487111863,0.8248114272155131,2.1134848921952516,832.5363806784075,4.289544235924933,0.20107238605898126,0.13404825737265416,0.7486155176373405,6.386378917218804,5.463211685121414,2025-07-14_04-09-40
-0.029053736079365098,0.8833221818754072,0.7802580769931301,3.7736523000130364,-2.363503013887032,-0.06490067412050089,0.5865159291856978,0.9884583052561049,1123.5737187294615,0.27816411682892905,0.3477051460361613,0.13908205841446453,0.8837998622840466,6.1371553139000685,5.787275561253416,2025-07-17_04-12-18
0.03503356494945735,0.870065325414355,0.7570136704883874,4.1575405543587,-2.7871149386046916,-0.07063555136440479,0.811044116297973,1.8133926157200406,917.5030708651121,1.8181818181818183,0.3305785123966942,0.1652892561983471,0.8707703607504422,6.944655492963392,5.555412977957438,2025-07-18_05-11-42
-0.0028201188026788573,0.8201666463626561,0.6726733278057663,5.203323917169437,-3.511077180364215,-0.032443654062325834,0.33984396939461753,2.637542512330427,3952.628931395245,0.18726591760299624,0.2553626149131767,0.20429009193054135,0.8201714947959527,8.714401097533653,5.212447277301705,2025-07-19_04-21-08
-0.03132766465812057,0.7758330793871955,0.6019169670714183,4.620841124657309,-2.1381277889149675,-0.07068305433557805,0.7715293300588874,3.287558638663003,1049.746307422236,0.34462952326249285,0.2871912693854107,0.11487650775416428,0.7764653177343789,6.758968913572277,5.440308952396334,2025-07-20_04-21-10
0.006679360432024877,0.7502044633872488,0.5628067368861499,4.7344505313325564,-1.979235597102179,-0.0906445533838797,1.3372871829657673,4.953847641596416,841.9602157046448,0.6024096385542168,0.13386880856760375,0.20080321285140562,0.750234197262382,6.713686128434736,5.326376049951163,2025-07-22_04-05-42
0.01903062251413258,1.5225424536230394,2.3181355230844654,16.946685566166273,-2.641237604926741,-0.0690204969566956,5.5874186888761805,51.69540452481408,2902.3118163450367,0.32,0.24,0.16,1.52266138313078,19.587923171093014,4.3538798170920145,2025-07-23_04-23-14
-0.01667674848522036,1.134300642609978,1.286637947825409,4.808879389279011,-4.691836092193874,-0.08323374095784392,0.08687192760598665,1.70109844926606,1520.8095168487712,0.7627118644067796,0.5932203389830508,0.6779661016949152,1.1344232286785423,9.500715481472884,5.497752846428481,2025-07-24_04-13-16
-0.0005805533392460515,0.8351449245649762,0.6974670450266399,3.5672579524672563,-2.017980626597198,-0.09439680813109844,0.788093465957332,1.4861980320887964,1067.1260548337716,1.1780104712041886,0.19633507853403143,0.13089005235602094,0.8351451263515939,5.585238579064454,5.822691205789619,2025-07-26_04-36-31
-0.04694762764119045,1.038845690498456,1.0792003686672136,4.8605379268021025,-2.3984357303218307,-0.11719967302755074,0.7676455147771486,1.5495866901407158,1459.085855708868,1.3343217197924389,0.2965159377316531,0.37064492216456635,1.0399059805618724,7.258973657123933,5.762381619047396,2025-07-27_04-14-17
-0.027097306183349962,0.8781165638894837,0.7710886997770736,3.8749171247896648,-2.6264754440128724,-0.06427806141136129,0.46879577306808523,0.952431165138941,1235.2879676838952,0.18761726078799248,0.37523452157598497,0.12507817385866166,0.8785345546872175,6.501392568802537,5.708017036382737,2025-07-28_04-31-34
-0.03573138391567989,1.222868263222721,1.4954067891973544,14.618551930866143,-2.624702360278068,-0.12917290360496544,5.125151424749305,51.69296129245548,2407.6086031230884,0.3731343283582089,0.31094527363184077,0.24875621890547261,1.2233901752890957,17.24325429114421,4.342889875159752,2025-07-29_04-15-28
-0.040858397281347276,0.7008698914637015,0.49121860476034074,4.554099444566771,-1.9984848477324808,-0.1156625406839118,0.9686427732870232,3.947214055801786,725.0416326784142,0.4073319755600815,0.4752206381534284,0.27155465037338766,0.702059836045861,6.552584292299252,5.319120916534714,2025-07-30_04-14-44
-0.0330600007522447,0.9230222131131303,0.8519700059002608,4.441058923900657,-2.6342290612261725,-0.0992674661710782,0.6352193800860266,1.4799806472230719,1366.5620188011162,0.18726591760299627,0.7490636704119851,0.24968789013732834,0.9236140804199551,7.075287985126829,5.646395795416354,2025-07-31_04-12-49
-0.02219988983803875,0.7519383220121407,0.5654112401104338,3.3912965613505293,-1.8255224448243803,-0.07244810533428131,0.6263882484591955,0.8619717010828221,815.3245574394633,0.2777777777777778,0.48611111111111116,0.20833333333333334,0.7522659604283944,5.21681900617491,5.804923332817326,2025-08-02_04-17-14
